
欧歌分享,#genre#
黑龙江卫视,http://148.135.93.213/live.php?id=黑龙江卫视
海南卫视,http://148.135.93.213/live.php?id=海南卫视
大湾区卫视,http://148.135.93.213/live.php?id=大湾区卫视

央视频道,#genre#
CCTV-1,http://36.105.100.208:35455/gaoma/cctv1.m3u8
CCTV1,http://www.douzhicloud.site:35455/gaoma/cctv1.m3u8#http://huashetou.fun:35455/gaoma/cctv1.m3u8#http://112.81.218.254:35455/gaoma/cctv1.m3u8#http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPpqgHe3PQ5GNQoO-yUgA8C%2CEND#http://tvbox6.icu/tv/migu.php?id=cctv1$咪咕直播#http://nas.suntao.online:35455/gaoma/cctv1.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0ec161&tk=822270345d4c#http://202.168.187.208:9089/tsfile/live/1003_1.m3u8#http://171.117.246.172:9003//hls/1/index.m3u8#http://61.134.255.246:9003//hls/1/index.m3u8#http://183.184.228.183:9003//hls/1/index.m3u8#http://vip.396621173.xyz:35455/gaoma/cctv1.m3u8#http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7Epd7QgO4HFWH0z34SUb2Vs%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192714%2C%2C%2C20240420192714%2C%2C10001000275495%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C%2C%2C2%2C%2C%2CEND&GuardEncType=2#http://202.168.187.208:9089/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.214.104.110:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0#http://148.135.93.213:81/live.php?id=CCTV1
CCTV-2,http://36.105.100.208:35455/gaoma/cctv2.m3u8
CCTV2,http://www.douzhicloud.site:35455/gaoma/cctv2.m3u8#http://39.164.160.249:9901/tsfile/live/0002_1.m3u8#http://tvbox6.icu/tv/migu.php?id=cctv2$咪咕直播#http://nas.suntao.online:35455/gaoma/cctv2.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a6b786&tk=822270345d4c#http://202.168.187.208:9089/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0#http://202.168.187.208:9089/tsfile/live/0002_1.m3u8#http://222.169.85.8:9901/tsfile/live/0002_1.m3u8#http://171.117.246.172:9003//hls/2/index.m3u8#http://61.134.255.246:9003//hls/2/index.m3u8#http://183.184.228.183:9003//hls/2/index.m3u8#http://vip.396621173.xyz:35455/gaoma/cctv2.m3u8#http://222.169.85.8:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.58.136.82:352/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0#http://116.128.243.121:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0#http://148.135.93.213:81/live.php?id=CCTV2
CCTV3,http://39.170.52.236:808/hls/3/index.m3u8#http://112.81.218.254:35455/gaoma/cctv3.m3u8#http://huashetou.fun:35455/gaoma/cctv3.m3u8#http://tvbox6.icu/tv/migu.php?id=cctv3$咪咕直播#http://222.134.245.16:9901/tsfile/live/0003_1.m3u8#http://nas.suntao.online:35455/gaoma/cctv3.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3b0a09&tk=822270345d4c#http://202.168.187.208:9089/tsfile/live/0003_1.m3u8#http://222.169.85.8:9901/tsfile/live/0003_1.m3u8#http://124.93.18.237:9002//hls/3/index.m3u8#http://171.117.246.172:9003//hls/3/index.m3u8#http://61.134.255.246:9003//hls/3/index.m3u8#http://183.184.228.183:9003//hls/3/index.m3u8#http://125.42.150.114:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0#http://202.168.187.208:9089/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.116.183.146:9901/tsfile/live/0003_1.m3u8#http://61.133.10.250:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0#http://222.134.19.31:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.46.85.60:8009/hls/3/index.m3u8#http://60.223.224.176:8888/newlive/live/hls/4/live.m3u8#http://148.135.93.213:81/live.php?id=CCTV3#http://xiaoya.crccxw.top:35455/gaoma/cctv3.m3u8
CCTV4,http://vip.396621173.xyz:35455/gaoma/cctv4.m3u8#http://www.douzhicloud.site:35455/gaoma/cctv4.m3u8#http://huashetou.fun:35455/gaoma/cctv4.m3u8#http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226470/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0wP1dRMt9qCzHdvA65wh1w%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMcuN2HH7RLPyPHWOUWhSMk%2CEND#http://tvbox6.icu/tv/migu.php?id=cctv4$咪咕直播#http://tvbox6.icu/tv/migu.php?id=cctv4a$咪咕直播#http://tvbox6.icu/tv/migu.php?id=cctv4o$咪咕直播#http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBFJ5gRpm8ntK8JEFPZOhLQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND#http://nas.suntao.online:35455/gaoma/cctv4.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b88241&tk=822270345d4c#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3c09a9&tk=822270345d4c#http://124.93.18.237:9002//hls/4/index.m3u8#http://171.117.246.172:9003//hls/4/index.m3u8#http://61.134.255.246:9003//hls/4/index.m3u8#http://183.184.228.183:9003//hls/4/index.m3u8#http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EBFJ5gRpm8ntK8JEFPZOhLQ%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7EfCf-e5nKehMQzrOBwWduf%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192542%2C%2C%2C20240420192542%2C%2C10001000275495%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C%2C%2C2%2C%2C%2CEND&GuardEncType=2#http://60.214.104.110:352/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.223.224.176:8888/newlive/live/hls/5/live.m3u8?#http://148.135.93.213:81/live.php?id=CCTV4
CCTV-5,http://36.105.100.208:35455/gaoma/cctv5.m3u8#http://3501776.xyz:35455/gaoma/cctv5.m3u8
CCTV5,http://115.159.35.169:35455/gaoma/cctv5.m3u8#http://z.b.bkpcp.top/m.php?id=cctv5#http://tvbox6.icu/tv/migu.php?id=cctv5$咪咕直播#http://nas.suntao.online:35455/gaoma/cctv5.m3u8#http://182.91.124.60:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0#http://202.168.187.208:9089/tsfile/live/0005_1.m3u8#http://222.169.85.8:9901/tsfile/live/0005_1.m3u8#http://124.93.18.237:9002//hls/5/index.m3u8#http://171.117.246.172:9003//hls/5/index.m3u8#http://61.134.255.246:9003//hls/5/index.m3u8#http://183.184.228.183:9003//hls/5/index.m3u8#http://42.225.117.174:11199/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.116.183.146:9901/tsfile/live/0005_1.m3u8#http://222.134.19.31:352/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.133.10.250:352/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.223.224.176:8888/newlive/live/hls/6/live.m3u8#http://www.douzhicloud.site:35455/gaoma/cctv5.m3u8#http://148.135.93.213:81/live.php?id=CCTV5
CCTV-5+,http://www.douzhicloud.site:35455/gaoma/cctv5p.m3u8#http://36.105.100.208:35455/gaoma/cctv5p.m3u8
CCTV5+,http://115.159.35.169:35455/gaoma/cctv5p.m3u8#http://vip.396621173.xyz:35455/gaoma/cctv5p.m3u8#http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226458/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Em70vyfVI_MkrcLYjHWnqOA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNlS0O1LA8iGydXPYujpRue%2CEND#http://tvbox6.icu/tv/migu.php?id=cctv5p$咪咕直播#http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EevWZ0zmguDsOY_Mf3SM5TA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND#http://nas.suntao.online:35455/gaoma/cctv5p.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ee8516&tk=822270345d4c#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=08823b&tk=822270345d4c#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6ea605&tk=822270345d4c#http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0#http://171.117.246.172:9003//hls/6/index.m3u8#http://61.134.255.246:9003//hls/6/index.m3u8#http://183.184.228.183:9003//hls/6/index.m3u8#http://183.215.134.239:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://xiaoya.crccxw.top:35455/gaoma/cctv5p.m3u8#http://huashetou.fun:35455/gaoma/cctv5p.m3u8#http://148.135.93.213:81/live.php?id=CCTV5p
CCTV6,http://39.170.52.236:808/hls/6/index.m3u8#http://113.140.12.230:8888/newlive/live/hls/7/live.m3u8#http://tvbox6.icu/tv/migu.php?id=cctv6$咪咕直播#http://222.134.245.16:9901/tsfile/live/0006_1.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=836803&tk=822270345d4c#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ddde1e&tk=822270345d4c#http://125.42.150.114:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.163.181.78:9901/tsfile/live/0006_1.m3u8#http://113.15.109.216:59901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0#http://222.169.85.8:9901/tsfile/live/0006_1.m3u8#http://124.93.18.237:9002//hls/6/index.m3u8#http://171.117.246.172:9003//hls/7/index.m3u8#http://61.134.255.246:9003//hls/7/index.m3u8#http://183.184.228.183:9003//hls/7/index.m3u8#http://42.48.105.224:9002/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0#http://222.134.19.31:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.133.10.250:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0#http://zzssw01.55555.io:9901/tsfile/live/0006_1.m3u8#http://148.135.93.213:81/live.php?id=CCTV6
CCTV-7,http://36.105.100.208:35455/gaoma/cctv7.m3u8
CCTV7,http://115.159.35.169:35455/gaoma/cctv7.m3u8#http://112.81.218.254:35455/gaoma/cctv7.m3u8#http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226234/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EutDC7HLJc_gC0YdIDr7oig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPOHuulzlCcw92vP3vgYa4n%2CEND#http://8.138.7.223/tv/cctv7.m3u8#http://z.b.bkpcp.top/m.php?id=cctv7#http://tvbox6.icu/tv/migu.php?id=cctv7$咪咕直播#http://nas.suntao.online:35455/gaoma/cctv7.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=87e2a4&tk=822270345d4c#http://b.zgjok.com:35455/gaoma/cctv7.m3u8#http://171.117.246.172:9003//hls/8/index.m3u8#http://61.134.255.246:9003//hls/8/index.m3u8#http://183.184.228.183:9003//hls/8/index.m3u8#http://vip.396621173.xyz:35455/gaoma/cctv7.m3u8#http://live.junhao.mil.cn/rmt9502/3e6e7c5477314ec38f5e58e2a5c70024.m3u8?txSecret=57978fafb9c19880afa5c8687e8241d8&txTime=7A42BAFF#https://live.junhao.mil.cn/rmt9502/3e6e7c5477314ec38f5e58e2a5c70024.m3u8?txSecret=57978fafb9c19880afa5c8687e8241d8&txTime=7A42BAFF#http://125.42.150.114:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#https://ldocctvwbcdtxy.liveplay.myqcloud.com/ldocctvwbcd/cdrmldcctv7_1_td.m3u8#http://xiaoya.crccxw.top:35455/gaoma/cctv7.m3u8#http://148.135.93.213:81/live.php?id=CCTV7
CCTV-8,http://58.17.48.228:808/hls/8/index.m3u8
CCTV8,http://tvbox6.icu/tv/migu.php?id=cctv8$咪咕直播#http://222.169.85.8:9901/tsfile/live/0008_1.m3u8#http://124.93.18.237:9002//hls/8/index.m3u8#http://171.117.246.172:9003//hls/9/index.m3u8#http://61.134.255.246:9003//hls/9/index.m3u8#http://183.184.228.183:9003//hls/9/index.m3u8#http://vip.396621173.xyz:35455/gaoma/cctv8.m3u8#http://vip.396621173.xyz:35455/gaoma/cctv8k_36m.m3u8#http://112.81.218.254:35455/gaoma/cctv8.m3u8#http://ak6668768.zicp.io:8807/live1008.m3u8#http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.116.183.146:9901/tsfile/live/0008_1.m3u8#http://61.133.10.250:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0#http://www.douzhicloud.site:35455/gaoma/cctv8.m3u8#http://zzssw01.55555.io:9901/tsfile/live/0008_1.m3u8#http://148.135.93.213:81/live.php?id=CCTV8
CCTV-9,http://36.105.100.208:35455/gaoma/cctv9.m3u8
CCTV9,http://112.81.218.254:35455/gaoma/cctv9.m3u8#http://39.164.160.249:9901/tsfile/live/0009_1.m3u8#http://www.douzhicloud.site:35455/gaoma/cctv9.m3u8#http://tvbox6.icu/tv/migu.php?id=cctv9$咪咕直播#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cdf682&tk=822270345d4c#http://222.169.85.8:9901/tsfile/live/0009_1.m3u8#http://171.117.246.172:9003//hls/10/index.m3u8#http://61.134.255.246:9003//hls/10/index.m3u8#http://vip.396621173.xyz:35455/gaoma/cctv9.m3u8#http://huashetou.fun:35455/gaoma/cctv9.m3u8#http://60.214.104.110:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.2.148.205:8154/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://148.135.93.213:81/live.php?id=CCTV9
