
欧歌分享,#genre#
黑龙江卫视,http://148.135.93.213/live.php?id=黑龙江卫视
海南卫视,http://148.135.93.213/live.php?id=海南卫视
大湾区卫视,http://148.135.93.213/live.php?id=大湾区卫视

央视频道,#genre#
CCTV1,http://jf.jxx2023.work:40446/tsfile/live/0001_1.m3u8#http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPpqgHe3PQ5GNQoO-yUgA8C%2CEND#http://202.168.187.208:9089/tsfile/live/1003_1.m3u8#http://221.226.4.10:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0#http://1.180.2.93:9901/tsfile/live/1020_1.m3u8#http://goo.bkpcp.top/mg/cctv1#http://42.48.105.224:9002/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0#http://1.itv.nctv.top:54321/gaoma/cctv1.m3u8#http://tv.20191209.xyz:37377/migu/608807420.m3u8?migutoken=004b385f879c68b1898b3b528c53ce2cc69a05fc6ccef397d5ff725950f98cc37983a6c0565ab535a964de0b80663b3a394fd8a43c51d0547d2e232162525de45bdb07292d1fc1944aea97f0#http://112.81.218.254:35455/gaoma/cctv1.m3u8#http://2.itv.nctv.top:54321/gaoma/cctv1.m3u8#http://60.172.130.146:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路158』#http://124.93.18.238:9003//hls/1/index.m3u8#http://60.223.224.176:8888/newlive/live/hls/2/live.m3u8?#http://39.164.180.36:19901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=0&authid=0#http://61.136.67.238:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路161』#http://60.214.104.110:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路192』#http://58.220.219.14:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路277』#http://112.123.206.32:808/hls/1/index.m3u8#http://home.kuaidi521.com:35455/gaoma/cctv1.m3u8#http://227w9f5104.zicp.fun:35455/gaoma/cctv1.m3u8#http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0#http://58.210.168.86:10800/newlive/live/hls/1/live.m3u8
CCTV01,http://z.b.bkpcp.top/m.php?id=cctv1
CCTV2,http://jf.jxx2023.work:40446/tsfile/live/0002_1.m3u8#http://148.135.93.213:81/live.php?id=CCTV2#http://xiaoya.crccxw.top:35455/gaoma/cctv2.m3u8#http://202.168.187.208:9089/tsfile/live/0002_1.m3u8#http://175.31.21.146:4480/hls/2/index.m3u8#http://home.kuaidi521.com:35455/gaoma/cctv2.m3u8#http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0#http://1.itv.nctv.top:54321/gaoma/cctv2.m3u8#http://tv.20191209.xyz:37377/migu/631780532.m3u8?migutoken=862217ff2cffee0a741039e700509cb8f9a8b1920fe6cee55afb89ef1551eba3ecc744e93cf8e52cd8b4bf1a27c7a074745b640058072bfa4ad145917cdeb959261218d7b78174684a74ae78#http://183.66.15.146:60901/tsfile/live/0002_1.m3u8?key=txiptv$LR•IPV4『线路252』#http://61.136.67.238:50085/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路288』#http://222.219.183.103:8089/hls/2/index.m3u8#http://222.169.85.8:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0#http://124.93.18.238:9003//hls/2/index.m3u8#http://58.243.224.244:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0#http://222.169.85.8:9901/tsfile/live/0002_1.m3u8#http://huashetou.fun:35455/gaoma/cctv2.m3u8#http://39.164.180.36:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0#http://60.172.130.146:352/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路149』#http://112.123.206.32:808/hls/2/index.m3u8#http://36.105.100.208:35455/gaoma/cctv2.m3u8#http://3501776.xyz:35455/gaoma/cctv2.m3u8#http://227w9f5104.zicp.fun:35455/gaoma/cctv2.m3u8#https://stream1.freetv.fun/062b52551baba0561e20bdc1f671de7f92ea1e7b432e5ac00ff8934a33e73779.m3u8
CCTV02,http://z.b.bkpcp.top/m.php?id=cctv2
CCTV3,http://39.164.180.36:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路166』#http://1.24.39.180:9003/hls/3/index.m3u8#http://202.168.187.208:9089/tsfile/live/0003_1.m3u8#http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路243』#http://goo.bkpcp.top/mg/cctv3#http://113.140.12.230:8888/newlive/live/hls/4/live.m3u8#http://tv.20191209.xyz:37377/migu/624878271.m3u8?migutoken=6bf1444e1fd674ffdba5c57e719cecb87358abd9dfd0059ccfaceb24503ca14f393ec4b44fc2a4b2b5eded13d1f30a2052d85600414a1274345fcd95bd9848cf13bffeef1945f996928f0095#http://120.192.226.35:8009/hls/3/index.m3u8#http://218.29.168.146:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.140.86.162:8009/hls/3/index.m3u8#http://116.9.204.242:9901/tsfile/live/0003_1.m3u8#http://222.169.85.8:9901/tsfile/live/0003_1.m3u8#http://112.46.85.60:8009/hls/3/index.m3u8#http://58.254.14.61:808/hls/3/index.m3u8#http://2.itv.nctv.top:54321/gaoma/cctv3.m3u8#http://120.76.248.139/live/bfgd/4200000062.m3u8#http://39.164.180.36:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0#http://124.93.18.238:9003//hls/3/index.m3u8#http://112.81.218.254:35455/gaoma/cctv3.m3u8#http://60.223.224.176:8888/newlive/live/hls/4/live.m3u8#http://227w9f5104.zicp.fun:35455/gaoma/cctv3.m3u8#http://60.172.130.146:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路137』#http://183.66.15.146:60901/tsfile/live/0003_1.m3u8?key=txiptv$LR•IPV4『线路237』#http://59.39.89.130:60901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路239』#http://222.134.19.31:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路247』#http://61.136.67.238:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路266』#http://36.105.100.208:35455/gaoma/cctv3.m3u8#http://231114.xyz:35455/gaoma/cctv3.m3u8#http://home.kuaidi521.com:35455/gaoma/cctv3.m3u8#rtsp://180.95.143.19/PLTV/88888910/224/3221225598/10000100000000060000000000295671_0.smil#https://stream1.freetv.fun/33711cece64c9077907fa3caea452361f539772402550ca53ae2c9b00a3211b3.m3u8#http://xiaoya.crccxw.top:35455/gaoma/cctv3.m3u8
CCTV03,http://z.b.bkpcp.top/m.php?id=cctv3
CCTV4,http://221.226.4.10:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路179』#http://39.164.180.36:19901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路191』#http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226470/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0wP1dRMt9qCzHdvA65wh1w%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMcuN2HH7RLPyPHWOUWhSMk%2CEND#http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBFJ5gRpm8ntK8JEFPZOhLQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND#http://148.135.93.213:81/live.php?id=CCTV4#http://api2.52tb.xyz/info?id=5&token=20230120rdbtgv#http://1.24.39.180:9003/hls/4/index.m3u8#http://39.164.180.36:19901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0#http://221.226.4.10:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#http://1.itv.nctv.top:54321/gaoma/cctv4.m3u8#http://tv.20191209.xyz:37377/migu/631780421.m3u8?migutoken=40b6a739d50c9611ac1bd3d6237cc8012f7bd8bd06945da894d03e393a3af480e950d8dc5e1a28cc2b74626afd48a747c2298114358e3f95be67743f3627ea5c2b12422eb6f434b52d57ce8c#http://goo.bkpcp.top/mg/cctv4#http://218.29.168.146:352/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路268』#http://124.93.18.238:9003//hls/4/index.m3u8#http://home.kuaidi521.com:35455/gaoma/cctv4.m3u8#http://60.223.224.176:8888/newlive/live/hls/5/live.m3u8?#http://tv.20191209.xyz:37377/migu/608807419.m3u8?migutoken=f623911f12100eda47f646cc2a14f2c4563e5d65f3e99dd30284493de9b5ff8389ee51ba62d51bb0a92235ccb1109e54ab6b1b5fe401fe4f60d18b1ccc51f92aa29b70fba7a400ff9058fdf8#http://tv.20191209.xyz:37377/migu/608807416.m3u8?migutoken=3e58d508ab4bf069dc535fdfc6330dfccfc52c3bb391b5b5602cff12f0acbb883fa9280c7422a00e84eba6fd1e2ddb27dc888d6e63e914595ce9fb917d9462307140d2558dac1fb322c2a85b#http://61.136.67.238:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路89』#http://218.58.136.82:352/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路187』#http://227w9f5104.zicp.fun:35455/gaoma/cctv4.m3u8#http://huashetou.fun:35455/gaoma/cctv4.m3u8#http://218.58.136.82:352/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#http://cssbyd.imwork.net:8082/hls/4/index.m3u8#http://36.105.100.208:35455/gaoma/cctv4.m3u8
CCTV04,http://z.b.bkpcp.top/m.php?id=cctv4
CCTV5,http://39.164.180.36:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路192』#http://148.135.93.213:81/live.php?id=CCTV5#http://1.180.2.93:9901/tsfile/live/1027_1.m3u8#http://api3.52tb.xyz/info?id=7&token=20230402fxrjwi#http://1.24.39.180:9003/hls/5/index.m3u8#http://202.168.187.208:9089/tsfile/live/0005_1.m3u8#http://3501776.xyz:35455/gaoma/cctv5.m3u8#http://39.164.180.36:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0#http://goo.bkpcp.top/mg/cctv5#http://113.140.12.230:8888/newlive/live/hls/6/live.m3u8#http://112.81.218.254:35455/gaoma/cctv5.m3u8#http://tv.20191209.xyz:37377/migu/641886683.m3u8?migutoken=81d12cec2983a402e950068a320720875c9b84d86ead50b7ee5cc3d407f55f3d85a8e298762710bc211027e047162ea27025e20dda4ac4921a6c1d8b950dbe297e15174889d5122c0e3462d0#http://221.226.4.10:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路268』#http://120.192.226.35:8009/hls/503/index.m3u8#http://61.136.67.238:50085/tsfile/live/0005_1.m3u8#http://60.223.224.176:8888/newlive/live/hls/6/live.m3u8#http://112.46.85.60:8009/hls/503/index.m3u8#http://39.170.52.236:808/hls/5/index.m3u8#http://124.93.18.238:9003//hls/5/index.m3u8#http://home.kuaidi521.com:35455/gaoma/cctv5.m3u8#http://218.29.168.146:352/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://61.136.67.238:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路94』#http://183.3.134.56:9901/tsfile/live/0005_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路108』#http://116.9.204.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路177』#http://222.134.19.31:352/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路320』#http://58.17.48.228:808/hls/5/index.m3u8#http://36.105.100.208:35455/gaoma/cctv5.m3u8#http://227w9f5104.zicp.fun:35455/gaoma/cctv5.m3u8#http://182.91.124.224:9901/tsfile/live/faacts/0005_2.m3u8?key=txiptv&playlive=0&authid=0#http://182.91.124.60:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路37』#http://1752e145z8.vicp.fun:35455/gaoma/cctv5.m3u8
CCTV05,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV5+,http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路152』#http://xiaoya.crccxw.top:35455/gaoma/cctv5p.m3u8#http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226458/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Em70vyfVI_MkrcLYjHWnqOA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNlS0O1LA8iGydXPYujpRue%2CEND#http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EevWZ0zmguDsOY_Mf3SM5TA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND#http://148.135.93.213:81/live.php?id=CCTV5p#http://183.215.134.239:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.81.218.254:35455/gaoma/cctv5p.m3u8#http://39.164.180.36:19901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0#http://182.37.169.94:352/tsfile/live/0016_1.m3u8#http://goo.bkpcp.top/mg/cctv5p#http://tv.20191209.xyz:37377/migu/641886773.m3u8?migutoken=dfc218ce4c1ff00475c0aef03e0b883bf8a277b36671d5ca1eb7cc5f7ce7919d01ee050351170891d6e103aa7adea25827c13c901ccf6cdf4a8a370e7fd90c8b198dcb1e8814bbf2ed4fb0c8#http://222.219.183.103:8089/hls/19/index.m3u8#http://home.kuaidi521.com:35455/gaoma/cctv5p.m3u8#http://60.214.104.110:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.76.248.139/live/bfgd/4200000246.m3u8#http://124.93.18.238:9003//hls/18/index.m3u8#http://huashetou.fun:35455/gaoma/cctv5p.m3u8#http://3501776.xyz:35455/gaoma/cctv5p.m3u8#http://218.58.136.82:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路89』#http://36.105.100.208:35455/gaoma/cctv5p.m3u8#http://227w9f5104.zicp.fun:35455/gaoma/cctv5p.m3u8#http://1.itv.nctv.top:54321/gaoma/cctv5p.m3u8#rtsp://180.95.143.19/PLTV/88888910/224/3221225570/10000100000000060000000000107350_0.smil#http://z.b.bkpcp.top/m.php?id=cctv5p
